Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:00,05:08,08/27/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,08/27/2026,
Samish,Lopez,Anacortes,06:15,06:25,07:11,08/27/2026,
Samish,Anacortes,Orcas,07:25,07:34,08:28,08/27/2026,
Samish,Orcas,Shaw,08:50,09:03,09:14,08/27/2026,
Samish,Shaw,Anacortes,09:05,09:22,10:17,08/27/2026,
Samish,Anacortes,Shaw,10:30,10:41,11:32,08/27/2026,
Samish,Shaw,Orcas,11:30,11:37,11:47,08/27/2026,
Samish,Orcas,Shaw,12:15,12:20,12:37,08/27/2026,
Samish,Shaw,Anacortes,12:30,12:43,13:38,08/27/2026,
Samish,Anacortes,Friday Harbor,14:00,14:09,15:16,08/27/2026,
Samish,Friday Harbor,Anacortes,15:50,15:53,17:08,08/27/2026,
Samish,Anacortes,Lopez,17:25,17:32,18:17,08/27/2026,
Samish,Lopez,Anacortes,18:35,18:40,19:26,08/27/2026,
Samish,Anacortes,Shaw,19:50,19:58,20:50,08/27/2026,
Samish,Shaw,Orcas,20:50,20:56,21:06,08/27/2026,
Samish,Orcas,Anacortes,21:25,21:27,22:23,08/27/2026,
Samish,Anacortes,Friday Harbor,04:00,04:00,05:07,08/28/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,08/28/2026,
Samish,Lopez,Anacortes,06:15,06:19,07:07,08/28/2026,
Samish,Anacortes,Orcas,07:25,07:27,08:20,08/28/2026,
Samish,Orcas,Shaw,08:50,08:51,09:02,08/28/2026,
