Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Friday Harbor,Lopez,06:05,06:13,06:52,12/01/2025,
Salish,Lopez,Shaw,06:50,07:01,07:19,12/01/2025,
Salish,Shaw,Orcas,07:20,07:25,07:33,12/01/2025,
Salish,Orcas,Friday Harbor,07:40,07:45,08:27,12/01/2025,
Salish,Friday Harbor,Orcas,08:45,08:48,09:24,12/01/2025,
Salish,Orcas,Shaw,09:45,09:45,09:53,12/01/2025,
Salish,Shaw,Lopez,10:00,10:00,10:24,12/01/2025,
Salish,Lopez,Friday Harbor,10:30,10:30,11:08,12/01/2025,
Salish,Friday Harbor,Orcas,11:30,11:52,12:30,12/01/2025,
Salish,Orcas,Shaw,12:50,12:49,13:02,12/01/2025,
Salish,Shaw,Lopez,13:05,13:06,13:23,12/01/2025,
