Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Friday Harbor,Lopez,06:05,06:06,06:44,11/28/2025,
Salish,Lopez,Shaw,06:50,06:49,07:11,11/28/2025,
Salish,Shaw,Orcas,07:20,07:20,07:28,11/28/2025,
Salish,Orcas,Friday Harbor,07:40,07:39,08:24,11/28/2025,
Salish,Friday Harbor,Orcas,08:45,08:45,09:31,11/28/2025,
Salish,Orcas,Shaw,09:45,09:46,09:53,11/28/2025,
Salish,Shaw,Lopez,10:00,10:00,10:19,11/28/2025,
Salish,Lopez,Friday Harbor,10:30,10:30,11:06,11/28/2025,
Salish,Friday Harbor,Orcas,11:30,11:46,12:31,11/28/2025,
Salish,Orcas,Shaw,12:50,12:50,12:59,11/28/2025,
Salish,Shaw,Lopez,13:05,13:05,13:23,11/28/2025,
Salish,Lopez,Friday Harbor,13:35,13:35,14:13,11/28/2025,
Salish,Friday Harbor,Lopez,14:30,14:30,15:10,11/28/2025,
