Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:00,05:07,08/28/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,08/28/2026,
Samish,Lopez,Anacortes,06:15,06:19,07:07,08/28/2026,
Samish,Anacortes,Orcas,07:25,07:27,08:20,08/28/2026,
Samish,Orcas,Shaw,08:50,08:51,09:02,08/28/2026,
Samish,Shaw,Anacortes,09:05,09:07,10:02,08/28/2026,
Samish,Anacortes,Shaw,10:30,10:39,11:32,08/28/2026,
Samish,Shaw,Orcas,11:30,11:38,11:48,08/28/2026,
Samish,Orcas,Shaw,12:15,12:26,12:37,08/28/2026,
Samish,Shaw,Anacortes,12:30,12:46,13:44,08/28/2026,
Samish,Anacortes,Friday Harbor,14:00,14:15,15:23,08/28/2026,
Samish,Friday Harbor,Anacortes,15:50,16:09,17:25,08/28/2026,
Samish,Anacortes,Lopez,17:25,17:50,18:32,08/28/2026,
Samish,Lopez,Anacortes,18:35,18:53,19:39,08/28/2026,
Samish,Anacortes,Shaw,19:50,20:03,20:53,08/28/2026,
Samish,Shaw,Orcas,20:50,20:57,21:06,08/28/2026,
Samish,Orcas,Anacortes,21:25,21:27,22:26,08/28/2026,
Samish,Anacortes,Friday Harbor,04:00,04:00,05:06,08/29/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:09,08/29/2026,
Samish,Lopez,Anacortes,06:15,06:16,07:03,08/29/2026,
Samish,Anacortes,Orcas,07:25,07:25,08:18,08/29/2026,
Samish,Orcas,Shaw,08:50,08:50,08:59,08/29/2026,
Samish,Shaw,Anacortes,09:05,09:05,09:59,08/29/2026,
