Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Lopez,06:15,06:15,07:10,09/24/2026,
Samish,Lopez,Friday Harbor,07:10,07:22,07:55,09/24/2026,
Samish,Friday Harbor,Lopez,08:10,08:30,09:05,09/24/2026,
Samish,Lopez,Anacortes,08:55,09:18,10:04,09/24/2026,
Samish,Anacortes,Lopez,10:05,10:30,11:14,09/24/2026,
Samish,Lopez,Orcas,11:00,11:24,11:50,09/24/2026,
Samish,Orcas,Lopez,11:50,12:14,12:34,09/24/2026,
Samish,Lopez,Anacortes,12:20,12:47,13:33,09/24/2026,
Samish,Anacortes,Friday Harbor,13:35,14:03,15:10,09/24/2026,
Samish,Friday Harbor,Lopez,15:35,15:52,16:26,09/24/2026,
Samish,Lopez,Anacortes,16:20,16:34,17:21,09/24/2026,
Samish,Anacortes,Lopez,17:35,17:50,18:36,09/24/2026,
Samish,Lopez,Friday Harbor,18:30,18:46,19:19,09/24/2026,
Samish,Friday Harbor,Lopez,19:35,19:36,20:08,09/24/2026,
Samish,Lopez,Anacortes,20:20,20:20,21:10,09/24/2026,
