Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Friday Harbor,Lopez,06:05,06:07,06:44,11/30/2025,
Salish,Lopez,Shaw,06:50,06:50,07:17,11/30/2025,
Salish,Shaw,Orcas,07:20,07:24,07:32,11/30/2025,
Salish,Orcas,Friday Harbor,07:40,07:40,08:24,11/30/2025,
Salish,Friday Harbor,Orcas,08:45,08:45,09:29,11/30/2025,
Salish,Orcas,Shaw,09:45,09:44,09:51,11/30/2025,
Salish,Shaw,Lopez,10:00,10:00,10:16,11/30/2025,
Salish,Lopez,Friday Harbor,10:30,10:30,11:06,11/30/2025,
Salish,Friday Harbor,Orcas,11:30,12:02,12:45,11/30/2025,
Salish,Orcas,Shaw,12:50,12:54,13:01,11/30/2025,
