Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:01,05:07,08/02/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,08/02/2026,
Samish,Lopez,Anacortes,06:15,06:20,07:08,08/02/2026,
Samish,Anacortes,Orcas,07:25,07:27,08:20,08/02/2026,
Samish,Orcas,Shaw,08:50,08:55,09:05,08/02/2026,
Samish,Shaw,Anacortes,09:05,09:11,10:08,08/02/2026,
Samish,Anacortes,Shaw,10:30,10:34,11:24,08/02/2026,
Samish,Shaw,Orcas,11:30,11:30,11:38,08/02/2026,
Samish,Orcas,Shaw,12:15,12:18,12:28,08/02/2026,
Samish,Shaw,Anacortes,12:30,12:36,13:29,08/02/2026,
Samish,Anacortes,Friday Harbor,14:00,14:04,15:11,08/02/2026,
Samish,Friday Harbor,Anacortes,15:50,15:57,17:12,08/02/2026,
Samish,Anacortes,Lopez,17:25,17:36,18:17,08/02/2026,
Samish,Lopez,Anacortes,18:35,18:41,19:31,08/02/2026,
Samish,Anacortes,Shaw,19:50,20:01,20:50,08/02/2026,
Samish,Shaw,Orcas,20:50,20:56,21:07,08/02/2026,
Samish,Orcas,Anacortes,21:25,21:37,22:35,08/02/2026,
